,fes_youth,fes_p_ss_fc_pr,macv_p_ss_fs,macv_p_ss_fo,macv_p_ss_isr,macv_p_ss_fr,macv_p_ss_r,demo_prnt_age_v2,demo_prnt_marital_v2,demo_comb_income_v2,demo_fam_exp,demo_yrs_1,demo_yrs_2,parent_rules_q1,parent_rules_q4,parent_rules_q7,y
5188,0,2.0,3.17,2.6,2.6,2.0,1.0,44.0,1,10,0,0,1,0,0,0,0
5189,2,0.0,4.5,3.6,3.2,3.4,4.71,42.0,1,10,0,4,4,0,0,0,0
5190,2,1.0,3.83,4.2,3.8,3.6,1.86,49.0,1,10,0,1,1,0,0,0,0
5191,2,7.0,4.33,3.8,2.8,4.0,4.71,51.0,1,10,0,4,4,0,0,0,1
5192,1,4.0,5.0,3.8,4.2,3.8,5.0,33.0,3,7,1,1,4,0,0,0,1
5193,2,3.0,4.33,2.6,3.0,2.2,1.0,48.0,1,9,0,0,1,0,0,0,1
5194,4,3.0,3.83,2.6,4.4,2.6,1.0,40.0,2,9,0,0,1,0,0,0,0
5195,1,0.0,5.0,4.2,4.2,4.6,5.0,35.0,5,7,0,1,4,0,0,0,0
5196,1,4.0,4.17,3.6,3.6,3.4,1.43,40.0,1,10,0,1,1,2,0,2,0
5197,2,7.0,4.17,3.8,2.8,3.0,4.57,46.0,1,9,0,2,4,0,0,0,0
5198,6,2.0,3.5,3.6,3.0,3.8,3.71,39.0,6,8,0,2,3,0,0,0,1
5199,0,0.0,3.83,2.8,3.2,2.8,2.14,48.0,1,8,0,1,2,2,2,2,0
5200,6,6.0,5.0,3.6,4.4,4.2,4.43,28.0,1,5,1,1,3,0,0,0,0
5201,1,1.0,3.83,1.6,3.8,2.0,1.71,50.0,1,9,0,1,2,2,0,0,0
5202,7,3.0,4.67,3.8,3.6,2.6,5.0,33.0,1,7,0,4,4,0,0,0,0
5203,0,0.0,5.0,5.0,3.6,4.4,5.0,35.0,1,8,0,3,4,0,0,0,0
5204,1,1.0,3.5,4.4,3.6,3.0,4.71,40.0,5,5,1,2,4,0,0,0,0
5205,2,6.0,3.67,3.2,3.4,3.0,3.0,41.0,1,9,0,2,3,2,0,0,0
5206,0,2.0,4.33,3.6,3.6,3.8,4.43,31.0,5,5,0,3,3,0,0,0,1
5207,0,0.0,4.17,4.2,3.6,3.8,3.0,40.0,1,8,0,1,3,0,0,0,0
5208,5,0.0,4.5,3.8,3.4,3.6,3.43,30.0,4,2,0,1,4,0,0,0,1
5209,1,2.0,3.5,2.4,2.6,2.2,2.86,31.0,5,1,1,3,4,0,0,0,1
5210,3,2.0,4.0,3.4,3.8,3.4,2.29,48.0,1,7,0,0,3,0,0,0,0
5211,0,5.0,4.0,3.4,4.6,3.0,2.86,48.0,1,10,0,1,3,0,0,0,1
5212,0,4.0,4.0,3.6,3.6,2.8,1.0,37.0,1,10,0,0,1,2,0,0,0
5213,0,2.0,4.5,3.4,4.2,3.8,4.43,33.0,1,7,0,2,2,0,0,0,0
5214,0,1.0,4.0,3.2,2.8,3.2,1.14,41.0,1,10,0,0,1,0,0,2,0
5215,1,3.0,4.0,3.8,3.8,3.4,2.86,49.0,1,9,0,1,2,0,0,0,0
5216,2,2.0,4.83,4.2,4.4,3.6,4.71,27.0,5,4,0,4,4,2,0,2,0
5217,3,4.0,4.83,4.0,4.0,2.8,5.0,43.0,1,8,0,3,4,0,0,0,0
5218,1,2.0,5.0,5.0,2.6,4.6,5.0,28.0,5,2,0,0,1,0,0,0,0
5219,1,3.0,4.17,3.6,3.2,4.0,4.29,29.0,5,4,0,2,3,0,0,0,0
5220,1,1.0,4.0,3.0,3.8,2.0,1.86,50.0,1,10,0,1,2,0,0,0,0
5221,1,1.0,4.67,4.4,2.6,3.2,4.14,42.0,1,7,0,3,3,0,0,0,0
5222,1,5.0,5.0,4.6,3.2,3.6,5.0,37.0,1,8,0,3,4,0,0,0,1
5223,0,1.0,4.33,2.6,3.4,3.2,1.0,38.0,1,9,0,0,1,0,0,0,0
5224,6,7.0,4.17,4.4,3.6,3.0,1.57,43.0,1,10,0,1,4,2,2,2,1
5225,3,3.0,3.33,3.4,4.2,2.2,1.0,42.0,1,10,0,1,1,0,0,2,1
5226,1,2.0,3.17,3.0,3.2,1.2,1.0,39.0,1,9,0,0,1,0,0,0,0
5227,2,0.0,3.67,3.6,3.6,2.8,1.0,40.0,1,10,0,0,1,2,2,2,0
5228,6,5.0,4.67,4.2,3.6,4.0,4.71,30.0,6,8,0,1,3,2,0,2,1
5229,3,1.0,4.0,2.8,3.2,2.8,2.71,49.0,1,9,0,4,3,0,0,0,0
5230,3,4.0,4.67,3.2,3.8,3.4,4.14,31.0,5,1,0,2,3,0,0,0,0
5231,1,2.0,3.67,2.8,2.2,2.4,1.57,52.0,3,7,1,0,2,1,2,2,0
5232,0,0.0,4.33,3.4,3.2,2.8,1.43,40.0,6,7,0,0,2,2,2,2,0
5233,7,1.0,4.67,4.0,3.6,4.2,5.0,42.0,1,9,0,2,4,0,0,0,0
5234,2,4.0,4.5,3.6,3.6,3.6,3.57,42.0,1,9,0,3,3,2,2,2,1
5235,3,4.0,4.0,3.8,3.4,3.4,4.0,52.0,1,9,0,0,2,1,0,0,1
5236,7,0.0,5.0,4.8,4.6,3.8,5.0,36.0,1,6,0,3,4,2,2,2,0
5237,4,0.0,5.0,4.6,4.2,4.6,1.0,41.0,1,8,0,0,1,0,0,0,0
5238,1,1.0,3.5,2.0,3.8,2.8,1.0,41.0,1,9,0,0,1,0,0,2,0
5239,2,5.0,5.0,4.6,4.4,4.2,5.0,35.0,1,9,0,3,4,0,0,0,0
5240,3,0.0,4.83,4.2,3.2,4.0,5.0,51.0,3,4,0,4,4,0,0,0,0
5241,4,1.0,4.17,3.6,3.6,3.6,3.71,42.0,1,7,0,2,3,0,0,0,1
5242,5,1.0,4.0,3.4,3.2,2.4,3.29,40.0,1,9,0,2,3,0,0,0,0
5243,3,4.0,4.83,4.4,3.4,4.2,5.0,53.0,3,3,0,3,4,1,0,0,0
5244,0,0.0,4.33,2.8,3.4,3.8,1.14,43.0,1,9,0,0,1,0,0,2,0
5245,5,2.0,3.5,3.4,3.0,3.4,3.71,35.0,5,1,1,0,1,0,0,0,0
5246,1,2.0,4.0,3.6,3.4,2.6,4.29,40.0,1,9,0,3,4,2,2,2,0
5247,0,1.0,4.17,3.6,3.6,2.2,5.0,40.0,1,8,0,4,4,0,0,0,0
5248,1,2.0,4.0,3.2,2.8,2.2,3.57,41.0,1,10,0,2,4,0,0,0,0
5249,0,1.0,4.0,3.4,3.4,3.8,3.71,41.0,1,9,0,1,3,0,0,0,0
5250,6,5.0,4.83,3.0,3.6,3.6,4.29,46.0,1,9,0,3,4,0,0,0,0
5251,3,1.0,4.0,3.0,3.0,2.8,2.43,32.0,5,2,0,1,2,0,0,0,1
5252,1,0.0,4.67,4.4,3.8,4.0,4.57,41.0,4,9,0,1,4,0,0,0,0
5253,1,3.0,4.5,3.4,4.0,3.2,4.86,47.0,1,10,0,1,4,0,0,0,0
5254,1,3.0,4.17,3.6,3.2,2.8,1.0,35.0,1,9,0,0,1,0,0,0,0
5255,0,4.0,4.67,3.2,3.0,3.8,1.0,39.0,1,9,0,0,1,0,0,0,1
5256,0,3.0,4.83,4.4,3.8,3.6,4.57,25.0,1,7,0,1,3,2,2,2,0
5257,0,2.0,4.33,3.8,4.2,1.8,1.86,52.0,1,9,0,2,3,0,2,0,0
5258,2,4.0,5.0,4.2,3.4,3.6,4.86,43.0,1,8,1,3,4,0,0,0,0
5259,1,4.0,3.5,2.8,2.6,1.6,1.0,41.0,1,9,0,1,2,2,2,2,0
5260,4,2.0,4.0,3.6,3.8,3.8,1.71,40.0,1,9,0,0,3,0,0,0,0
5261,2,3.0,3.5,2.6,3.6,2.4,1.0,43.0,1,8,0,0,1,2,0,2,0
5262,0,0.0,4.5,4.2,3.4,3.2,1.86,37.0,1,9,0,0,1,2,2,2,0
5263,0,1.0,4.83,3.6,3.4,3.6,1.43,44.0,1,10,0,0,1,2,2,2,0
5264,2,6.0,3.67,3.8,3.4,3.6,3.71,47.0,1,9,0,3,3,0,0,0,1
5265,1,0.0,4.17,3.6,3.2,3.0,1.0,45.0,1,9,0,0,1,2,2,2,0
5266,3,5.0,5.0,4.4,4.4,4.8,4.71,32.0,1,9,0,1,3,0,0,0,1
5267,1,3.0,4.33,3.4,1.6,2.2,2.14,48.0,1,7,0,1,3,2,2,2,1
5268,1,4.0,4.17,3.2,3.4,2.8,1.0,35.0,3,7,0,0,1,2,2,2,0
5269,1,3.0,5.0,4.0,3.8,4.2,5.0,46.0,1,8,0,2,4,0,0,0,0
5270,0,3.0,4.83,4.0,3.6,4.0,4.14,37.0,1,4,0,3,4,0,0,0,0
5271,2,5.0,4.17,3.0,3.4,2.0,4.14,34.0,3,6,1,2,4,2,2,2,1
5272,0,8.0,3.83,3.4,3.6,3.4,3.14,46.0,1,10,0,1,2,2,2,2,0
5273,1,2.0,4.5,4.4,3.4,3.2,2.86,44.0,1,10,0,2,2,0,0,0,1
5274,0,3.0,4.0,4.2,2.4,3.4,4.86,40.0,1,9,0,4,4,0,0,0,0
5275,5,9.0,3.67,3.2,4.0,2.8,4.0,29.0,1,4,1,1,1,0,0,0,1
5276,7,5.0,3.83,3.4,3.2,2.2,1.0,37.0,1,9,0,0,1,2,0,2,1
5277,6,4.0,3.33,3.4,3.6,2.4,1.0,49.0,1,10,0,1,1,2,2,2,1
5278,0,5.0,4.33,3.8,3.6,4.6,4.71,35.0,5,5,1,3,4,0,0,0,1
5279,4,0.0,4.0,3.6,3.8,3.4,4.0,32.0,2,8,0,2,3,0,0,0,0
5280,2,1.0,4.83,4.2,4.0,4.0,5.0,37.0,1,9,0,4,4,2,0,0,0
5281,1,0.0,4.17,3.0,3.6,3.0,4.57,52.0,1,10,0,4,4,0,0,0,0
5282,0,4.0,4.0,3.4,2.6,2.6,1.29,39.0,1,10,0,1,1,0,0,0,0
5283,2,3.0,3.5,3.4,3.2,2.8,2.14,56.0,4,8,0,2,3,0,0,2,0
5284,0,6.0,4.5,3.8,4.2,4.2,1.43,31.0,1,9,0,0,1,2,2,2,1
5285,4,3.0,4.0,3.4,4.0,3.4,1.29,46.0,1,8,0,1,2,0,0,0,0
5286,1,4.0,4.67,3.8,3.6,3.8,4.71,40.0,1,10,0,3,4,0,0,0,0
5287,4,0.0,4.17,4.0,3.8,4.0,3.71,34.0,6,7,0,1,3,0,0,0,0
5288,3,1.0,4.83,4.2,4.2,3.4,4.86,38.0,1,9,0,3,4,0,0,0,1
5289,4,1.0,5.0,5.0,2.4,3.8,5.0,38.0,1,1,1,2,3,0,0,0,0
5290,1,1.0,4.33,3.6,4.8,4.2,3.43,30.0,5,5,0,2,4,0,0,0,0
5291,1,3.0,3.67,3.4,3.2,2.8,3.71,37.0,1,10,0,1,4,2,2,2,0
5292,2,1.0,4.33,3.8,3.4,3.2,1.0,37.0,1,9,0,0,1,0,0,2,0
5293,5,0.0,4.17,4.0,3.8,3.2,4.57,26.0,1,3,0,2,4,0,0,0,0
5294,3,3.0,4.83,4.0,4.2,3.4,5.0,37.0,3,7,0,4,4,0,0,0,1
5295,0,3.0,4.17,3.0,3.4,3.2,2.86,42.0,1,9,0,2,2,2,0,2,1
5296,1,2.0,3.5,3.4,3.0,3.0,2.71,43.0,1,8,0,2,4,0,0,0,0
5297,1,8.0,4.0,4.0,3.2,3.8,3.86,32.0,5,1,1,4,3,0,0,0,1
5298,0,3.0,3.67,3.4,3.6,3.8,3.14,41.0,5,6,0,2,4,0,0,0,0
5299,9,1.0,4.0,3.2,4.0,4.0,4.0,39.0,1,7,0,4,4,0,0,0,0
5300,3,2.0,4.0,3.2,2.4,2.2,3.29,38.0,1,8,0,2,4,2,2,2,1
5301,2,3.0,4.0,3.2,3.8,2.6,2.14,43.0,4,8,0,1,1,0,0,0,0
5302,1,1.0,4.17,3.4,3.8,2.8,1.0,26.0,6,8,1,0,1,2,0,0,1
5303,7,3.0,4.17,4.4,3.2,3.8,1.57,34.0,1,6,1,2,3,0,0,0,1
5304,1,0.0,5.0,4.0,3.0,4.2,5.0,38.0,1,9,0,3,4,0,0,0,0
5305,3,2.0,4.0,3.4,2.4,4.2,5.0,40.0,1,1,1,1,4,0,0,0,1
5306,4,2.0,4.67,4.8,4.4,3.8,5.0,38.0,3,7,0,2,4,0,0,0,0
5307,2,3.0,3.83,3.2,3.0,3.8,4.29,45.0,1,9,0,1,4,0,0,0,0
5308,2,1.0,4.17,3.2,3.2,3.2,2.86,39.0,1,10,0,3,2,0,0,0,1
5309,5,3.0,5.0,4.8,3.2,4.8,5.0,28.0,1,2,1,2,3,0,0,0,1
5310,2,2.0,4.67,4.4,4.0,4.0,4.71,41.0,1,9,0,2,4,0,0,0,0
5311,0,0.0,4.83,3.8,3.8,4.4,5.0,34.0,1,9,0,3,4,0,0,0,0
5312,1,2.0,3.33,2.4,3.2,1.6,1.43,35.0,5,4,1,1,2,0,0,0,1
5313,2,5.0,4.83,4.8,3.6,5.0,5.0,40.0,5,5,1,2,4,0,0,2,1
5314,1,0.0,4.83,3.2,3.6,4.4,4.86,46.0,3,7,0,3,4,0,0,0,0
5315,2,5.0,5.0,4.8,4.2,3.6,4.71,37.0,1,9,0,2,3,0,0,0,1
5316,1,1.0,3.67,3.6,3.4,3.2,3.43,43.0,1,7,0,3,4,0,0,0,1
5317,1,0.0,4.67,4.0,3.2,2.8,5.0,41.0,1,10,0,3,4,0,0,0,0
5318,2,0.0,5.0,2.8,4.2,3.2,3.29,32.0,1,5,1,3,3,0,0,0,0
5319,2,6.0,4.17,3.4,3.2,3.0,1.14,46.0,1,9,0,0,2,2,0,2,1
5320,0,3.0,3.67,4.0,3.8,3.0,2.86,50.0,3,9,0,0,1,0,0,2,0
5321,0,6.0,4.33,4.6,3.2,4.6,2.14,35.0,1,9,0,2,3,0,0,0,1
5322,0,3.0,4.17,3.2,3.6,3.2,4.14,38.0,1,9,0,3,4,0,0,0,0
5323,1,1.0,3.67,3.0,3.0,2.2,1.0,50.0,1,9,0,0,3,1,0,2,0
5324,2,3.0,5.0,5.0,4.0,4.4,4.43,37.0,1,9,0,3,4,0,0,0,0
5325,2,2.0,2.67,2.4,2.0,1.8,1.57,38.0,1,9,0,1,1,2,2,2,0
5326,1,4.0,5.0,4.6,4.2,4.2,5.0,34.0,6,3,1,2,4,2,0,0,1
5327,3,3.0,4.5,4.2,2.8,3.2,2.14,44.0,1,10,0,2,3,2,2,2,0
5328,4,0.0,4.5,3.6,3.8,3.0,2.43,32.0,1,5,1,1,2,0,0,0,1
5329,2,4.0,3.83,3.2,3.8,2.2,1.57,42.0,3,8,0,0,2,0,0,0,0
5330,3,5.0,4.83,4.2,3.4,3.4,4.71,41.0,2,6,1,2,3,0,0,0,1
5331,7,9.0,4.67,3.2,3.8,3.0,4.29,49.0,5,7,0,2,4,0,0,0,1
5332,0,3.0,3.67,4.4,3.2,3.4,5.0,40.0,1,5,1,3,4,0,0,0,1
5333,5,1.0,4.17,3.8,3.4,3.6,3.86,68.0,5,2,0,0,2,0,0,0,1
5334,0,3.0,4.0,3.6,4.0,2.4,3.14,44.0,1,9,0,1,3,2,2,2,0
5335,4,6.0,3.5,3.0,3.6,2.8,4.71,33.0,5,5,1,0,2,0,0,0,1
5336,6,0.0,3.67,3.4,3.2,3.2,2.57,48.0,3,7,0,0,1,0,0,0,0
5337,2,2.0,4.33,4.2,3.4,3.0,3.0,50.0,1,8,0,2,3,0,0,0,1
5338,5,2.0,4.33,3.2,5.0,3.8,1.57,45.0,1,9,0,1,2,0,0,0,1
5339,0,2.0,3.83,3.4,3.4,3.2,1.29,37.0,1,7,1,1,3,2,2,2,1
5340,1,1.0,4.67,4.0,4.0,4.0,4.29,42.0,2,7,1,2,3,0,0,0,0
5341,6,1.0,4.67,3.6,3.4,3.8,4.14,39.0,5,7,0,1,3,2,0,0,1
5342,5,0.0,4.83,4.6,3.8,4.4,4.86,41.0,1,8,0,4,4,0,0,0,1
5343,5,0.0,4.0,3.6,4.0,3.8,4.0,34.0,1,3,1,3,3,0,0,0,1
5344,7,3.0,4.83,2.2,4.6,3.8,4.57,30.0,5,1,0,3,3,0,0,0,0
5345,5,6.0,3.83,3.4,3.6,3.0,4.0,40.0,1,8,0,1,3,0,0,0,1
5346,3,7.0,4.33,4.6,2.8,4.2,5.0,45.0,1,7,1,3,4,0,0,0,0
5347,2,1.0,3.83,3.0,3.8,3.6,4.86,35.0,1,9,0,3,4,2,2,2,0
5348,1,0.0,5.0,3.6,4.4,3.0,4.43,37.0,4,1,0,1,4,0,0,0,1
5349,2,3.0,4.33,4.2,2.4,4.0,5.0,38.0,1,5,1,4,4,2,0,0,0
5350,0,0.0,4.5,3.0,3.8,2.0,1.86,43.0,1,10,0,1,1,2,2,2,0
5351,5,2.0,5.0,5.0,4.6,5.0,4.14,34.0,3,6,1,2,2,0,0,0,1
5352,0,0.0,4.0,3.8,4.0,3.6,3.57,29.0,5,6,1,2,3,0,0,0,1
5353,1,2.0,3.83,3.6,3.6,3.8,3.71,33.0,1,7,1,3,4,0,0,0,0
5354,4,8.0,4.0,3.4,3.0,3.8,3.43,41.0,1,9,0,1,2,0,0,0,0
5355,2,3.0,4.33,2.6,3.6,2.6,5.0,37.0,1,8,0,4,4,0,0,0,0
5356,1,1.0,4.0,2.6,3.2,2.8,2.57,38.0,1,9,0,1,3,2,0,2,1
5357,1,3.0,3.5,2.8,4.2,2.8,1.0,43.0,1,9,0,0,1,0,0,0,0
5358,4,3.0,4.17,3.2,3.6,3.2,2.71,27.0,6,7,0,1,2,2,2,2,0
5359,1,3.0,5.0,3.6,3.6,3.4,3.0,42.0,1,8,0,0,3,0,0,0,0
5360,2,0.0,3.17,3.2,4.2,3.2,1.0,40.0,3,9,0,0,1,0,0,0,0
5361,0,1.0,4.33,3.4,3.2,3.8,4.71,50.0,1,9,0,2,4,2,0,0,1
5362,1,0.0,3.5,4.0,2.8,2.6,4.71,37.0,1,9,0,3,3,0,0,0,0
5363,5,3.0,4.33,3.4,3.6,2.6,2.29,46.0,1,9,0,1,3,0,0,2,0
5364,1,3.0,4.83,4.2,3.4,3.4,4.86,40.0,1,9,0,3,4,0,0,0,0
5365,0,4.0,4.83,2.6,3.4,1.8,2.14,31.0,1,7,0,3,3,0,0,0,1
5366,4,3.0,5.0,4.4,4.2,4.4,3.0,28.0,1,7,1,4,4,0,0,0,1
5367,0,7.0,3.33,3.4,3.6,2.6,1.29,43.0,1,9,0,0,1,2,2,2,0
5368,2,5.0,4.33,3.0,3.0,3.2,4.29,44.0,1,5,0,4,4,0,0,2,1
5369,6,6.0,4.17,3.6,4.0,2.8,1.14,51.0,1,10,0,0,1,2,0,2,1
5370,3,1.0,4.33,2.6,4.2,3.0,2.43,38.0,1,6,0,1,2,0,0,0,0
5371,2,1.0,3.5,2.0,3.8,2.8,1.0,41.0,1,9,0,0,1,0,0,2,0
5372,0,2.0,4.67,2.6,3.2,3.4,4.86,46.0,1,10,0,3,4,0,0,0,0
5373,1,2.0,3.17,3.2,3.6,2.0,1.0,41.0,1,10,0,0,1,0,0,0,0
5374,1,0.0,4.0,4.0,3.2,3.0,1.0,40.0,1,8,0,0,1,0,0,2,0
5375,1,7.0,4.17,4.0,3.2,3.4,2.71,32.0,1,7,0,3,3,0,0,0,1
5376,3,5.0,4.5,3.2,3.2,3.4,2.86,45.0,1,10,0,0,1,2,2,0,1
5377,2,1.0,4.17,3.2,3.0,2.8,2.43,30.0,3,4,0,0,2,0,0,0,0
5378,1,1.0,4.17,4.0,3.4,3.6,1.71,41.0,5,8,0,0,2,2,2,2,1
5379,4,6.0,3.83,3.0,4.4,3.0,1.14,36.0,1,8,0,0,1,0,0,0,1
5380,0,7.0,3.83,3.8,3.8,3.2,4.29,40.0,1,8,0,3,4,0,0,0,0
5381,0,2.0,2.67,3.6,2.4,2.6,1.14,54.0,3,10,0,0,1,0,0,0,0
5382,0,1.0,5.0,4.8,4.2,5.0,4.71,30.0,1,4,1,1,3,0,0,0,0
5383,7,4.0,5.0,3.8,3.2,3.4,5.0,35.0,1,9,0,3,4,0,0,0,1
5384,2,2.0,4.33,3.6,3.8,4.6,5.0,37.0,1,10,0,3,4,0,2,0,0
5385,0,0.0,3.5,3.6,4.6,4.0,3.71,53.0,1,10,0,2,4,0,0,0,0
5386,3,1.0,4.0,3.8,3.8,4.0,1.0,32.0,6,6,0,0,1,0,0,0,0
5387,1,0.0,4.0,3.0,3.0,2.2,4.86,41.0,1,9,0,3,4,0,0,0,0
5388,0,4.0,3.67,2.4,3.2,1.6,3.43,44.0,1,9,0,1,3,0,0,0,0
5389,0,2.0,4.0,3.4,2.6,3.6,3.86,34.0,1,9,0,2,4,0,0,0,0
5390,2,5.0,3.67,3.2,3.8,3.2,1.0,37.0,1,10,0,0,2,0,2,0,1
5391,1,1.0,4.0,3.8,3.2,3.6,4.14,37.0,3,7,0,3,4,0,0,0,0
5392,0,0.0,4.5,3.4,3.4,2.0,1.86,43.0,3,8,1,2,2,0,0,0,0
5393,1,0.0,5.0,4.6,4.6,2.8,4.43,56.0,1,7,0,3,4,0,0,0,0
5394,4,4.0,4.83,5.0,4.0,3.8,1.43,40.0,1,9,0,0,1,2,2,2,1
5395,2,0.0,4.17,3.8,3.2,3.6,4.0,42.0,1,6,1,2,3,0,0,0,0
5396,1,2.0,4.67,3.8,3.2,4.0,5.0,46.0,1,9,0,4,4,0,0,0,0
5397,1,6.0,4.83,4.8,5.0,4.0,5.0,38.0,6,6,1,1,4,0,0,0,1
5398,2,3.0,4.67,4.2,3.8,4.0,4.14,48.0,1,10,0,1,3,2,2,2,1
5399,5,6.0,4.17,3.4,3.2,3.6,4.71,40.0,1,9,0,2,4,0,0,0,1
5400,6,0.0,4.5,3.8,3.8,3.4,4.57,40.0,1,7,0,3,3,2,0,0,0
5401,5,5.0,4.0,3.2,3.0,2.8,4.86,45.0,1,8,0,4,4,0,0,0,1
5402,5,3.0,5.0,4.6,4.2,3.8,5.0,45.0,1,6,0,3,4,0,0,0,1
5403,0,3.0,4.33,4.0,3.4,3.8,5.0,36.0,1,6,0,3,4,0,0,0,0
5404,2,1.0,5.0,4.4,3.8,3.8,4.43,38.0,1,9,0,1,3,0,0,0,1
5405,5,3.0,4.17,3.6,3.2,2.6,2.57,51.0,1,10,0,1,2,0,0,0,0
5406,4,3.0,4.0,4.0,3.4,2.4,2.29,44.0,1,9,0,3,2,0,0,2,1
5407,0,0.0,3.5,3.8,3.8,3.0,1.0,52.0,1,10,0,2,2,0,0,0,0
5408,0,1.0,3.83,3.4,2.8,3.2,1.86,38.0,3,5,0,0,1,1,0,2,0
5409,3,1.0,4.17,3.0,3.4,2.6,2.71,40.0,1,9,1,1,2,0,0,0,0
5410,1,3.0,4.0,4.0,3.0,3.0,1.0,40.0,1,9,0,0,1,0,0,0,0
5411,0,4.0,5.0,5.0,5.0,4.8,5.0,46.0,3,4,1,3,3,0,0,0,1
5412,0,0.0,5.0,5.0,4.0,4.6,4.14,48.0,2,9,0,2,4,0,0,0,0
5413,0,2.0,3.83,3.6,3.0,3.4,4.57,42.0,1,9,0,3,4,0,0,0,0
5414,3,4.0,3.83,3.8,3.2,3.2,3.14,41.0,3,9,0,0,3,0,0,0,1
5415,0,0.0,4.0,3.0,4.0,2.8,4.86,41.0,1,5,0,2,4,0,0,0,0
5416,0,3.0,4.67,3.0,2.8,2.4,5.0,36.0,1,8,0,3,4,0,0,0,1
5417,0,2.0,4.0,4.0,2.6,2.2,1.0,36.0,1,9,0,0,1,2,2,2,0
5418,1,2.0,4.17,4.0,3.6,4.6,3.0,44.0,1,9,0,0,3,0,0,0,0
5419,3,3.0,3.67,4.0,4.0,3.8,3.86,28.0,6,7,1,1,4,0,0,0,0
5420,0,3.0,4.33,3.0,3.2,2.6,3.57,37.0,1,8,0,2,3,0,0,0,0
5421,5,0.0,3.5,2.6,4.4,2.4,1.0,49.0,1,9,0,0,1,0,0,2,0
5422,4,5.0,4.83,4.2,3.4,3.4,4.71,41.0,2,3,1,2,3,0,0,0,1
5423,2,3.0,4.83,5.0,4.8,5.0,5.0,32.0,6,4,1,1,3,0,0,0,0
5424,5,4.0,4.83,4.4,3.4,4.2,5.0,53.0,3,3,0,3,4,1,0,0,0
5425,5,4.0,4.67,3.4,4.2,4.0,4.57,38.0,1,7,0,3,4,0,0,0,0
5426,0,1.0,4.17,3.8,3.4,3.0,1.29,41.0,1,9,0,0,1,0,0,0,0
5427,7,6.0,4.17,3.6,3.2,3.2,1.86,33.0,1,7,0,2,2,0,0,0,1
5428,1,6.0,4.67,4.4,3.8,4.0,4.86,40.0,5,7,0,3,3,0,0,0,1
5429,1,2.0,3.67,3.6,3.6,3.6,3.57,36.0,1,6,1,1,3,0,0,0,1
5430,0,5.0,2.67,2.8,3.0,2.6,3.43,30.0,5,2,1,3,3,0,0,0,1
5431,4,3.0,3.5,2.8,4.0,3.0,1.0,55.0,1,9,0,0,1,0,0,0,1
5432,3,2.0,3.0,3.2,2.8,1.6,1.0,53.0,1,9,0,0,1,0,0,0,0
5433,1,2.0,4.67,4.2,3.0,3.6,4.14,39.0,3,6,1,1,3,2,2,2,0
5434,5,5.0,3.5,2.6,4.0,2.8,3.86,37.0,3,9,0,2,4,2,0,2,1
5435,4,4.0,5.0,4.0,3.8,4.0,2.29,48.0,1,10,0,0,1,0,0,0,0
5436,4,3.0,4.5,3.4,3.6,3.2,2.29,46.0,1,10,0,1,3,0,0,0,0
5437,3,0.0,5.0,5.0,3.8,4.8,3.43,41.0,1,6,1,0,1,0,0,0,0
5438,2,2.0,4.5,3.6,2.6,3.2,4.29,43.0,1,9,0,3,4,2,2,2,0
5439,2,1.0,4.5,3.8,3.2,3.6,3.71,45.0,1,9,0,1,2,0,0,0,0
5440,3,4.0,3.0,2.8,2.0,2.8,1.57,33.0,4,1,1,0,3,0,0,0,1
5441,1,3.0,4.0,3.8,3.4,3.8,3.14,45.0,1,10,0,3,3,2,2,2,1
5442,1,0.0,4.67,3.8,3.8,3.2,3.0,41.0,1,8,0,1,3,0,0,0,0
5443,6,3.0,5.0,3.4,4.2,4.6,4.14,30.0,5,2,0,1,1,0,0,0,0
5444,2,4.0,4.83,4.8,4.2,3.8,5.0,42.0,1,2,1,0,4,0,0,0,1
5445,2,4.0,4.67,4.0,3.2,3.8,5.0,43.0,1,9,0,3,4,0,0,0,0
5446,1,1.0,4.67,4.0,4.0,4.4,2.86,41.0,1,7,0,0,1,2,2,2,0
5447,1,7.0,4.83,4.2,3.2,4.0,1.71,34.0,1,9,1,1,2,0,0,0,1
5448,1,1.0,4.17,3.4,3.4,4.0,4.0,46.0,3,9,0,2,3,0,0,0,1
5449,0,1.0,2.5,1.8,2.4,1.2,1.14,48.0,1,8,0,0,3,0,0,0,0
5450,0,3.0,4.5,3.8,3.0,3.6,4.43,46.0,1,10,0,3,4,0,0,0,0
5451,6,2.0,3.83,4.4,3.6,3.4,2.29,42.0,1,7,0,3,3,0,0,0,0
5452,2,1.0,4.83,3.8,4.0,4.0,4.86,43.0,1,9,0,3,4,0,0,0,1
5453,0,1.0,3.67,2.8,2.8,2.6,1.71,51.0,1,9,0,2,2,2,2,2,0
5454,2,1.0,4.0,3.8,2.8,3.4,4.29,43.0,3,6,0,1,3,0,0,0,0
5455,1,5.0,4.67,3.6,4.2,4.8,4.0,35.0,5,5,1,2,4,2,2,2,0
5456,1,4.0,4.0,3.4,3.2,3.8,3.43,44.0,1,9,0,0,3,2,0,0,0
5457,2,1.0,3.67,2.8,2.8,2.4,3.0,36.0,5,7,0,0,2,2,2,2,1
5458,0,1.0,3.83,2.2,3.0,3.4,2.0,39.0,1,8,0,2,3,2,2,2,1
